เมือง,city,Thai
น้ำตก,waterfall,Thai
อุทยาน,park,Thai
โรงภาพยนตร์,cinema,Thai
ธนาคาร,bank,Thai
โรงพยาบาล,hospital,Thai
โรงแรม,hotel,Thai
สนามบิน,airport,Thai
ร้านอาหาร,restaurant,Thai
ตลาด,market,Thai
ร้านค้า,shop,Thai
ถนน,street,Thai
รถไฟ,train,Thai
รถบัส,bus,Thai
รถยนต์,car,Thai
รถจักรยานยนต์,motorcycle,Thai
จักรยาน,bicycle,Thai
เรือ,boat,Thai
เครื่องบิน,airplane,Thai
ไฟฟ้า,electricity,Thai
โทรศัพท์,phone,Thai
โทรทัศน์,television,Thai
วิทยุ,radio,Thai
คอมพิวเตอร์,computer,Thai
อินเทอร์เน็ต,internet,Thai
สถานีวิทยุ,radio station,Thai
โทรศัพท์มือถือ,mobile phone,Thai
อากาศ,weather,Thai
ฤดูร้อน,summer,Thai
ฤดูหนาว,winter,Thai
ฤดูใบไม้ผลิ,spring,Thai
ฤดูใบไม้ร่วง,autumn,Thai
ชีวิต,life,Thai
ความตาย,death,Thai
ความรัก,love,Thai
ความสุข,happiness,Thai
ความเศร้า,sadness,Thai
ความฝัน,dream,Thai
ความหวัง,hope,Thai
สันติภาพ,peace,Thai
ความว่างเปล่า,emptiness,Thai
ความหวาดกลัว,fear,Thai
ความเจ็บปวด,pain,Thai
ความสุข,pleasure,Thai
รอยยิ้ม,smile,Thai
น้ำตา,tears,Thai
เสียงหัวเราะ,laughter,Thai
anne,mother,Turkish
baba,father,Turkish
çocuk,child,Turkish
kız,girl,Turkish
oğlan,boy,Turkish
kadın,woman,Turkish
adam,man,Turkish
aile,family,Turkish
kardeş,sibling,Turkish
ev,house,Turkish
okul,school,Turkish
öğretmen,teacher,Turkish
öğrenci,student,Turkish
kitap,book,Turkish
kalem,pen,Turkish
masa,table,Turkish
sandalye,chair,Turkish
kapı,door,Turkish
pencere,window,Turkish
ışık,light,Turkish
su,water,Turkish
yemek,food,Turkish
ekmek,bread,Turkish
süt,milk,Turkish
et,meat,Turkish
balık,fish,Turkish
tavuk,chicken,Turkish
meyve,fruit,Turkish
sebze,vegetable,Turkish
çay,tea,Turkish
kahve,coffee,Turkish
şeker,sugar,Turkish
tuz,salt,Turkish
biber,pepper,Turkish
yağ,oil,Turkish
yumurta,egg,Turkish
pişirmek,to cook,Turkish
yemek yemek,to eat,Turkish
içmek,to drink,Turkish
yaşamak,to live,Turkish
çalışmak,to work,Turkish
sevmek,to love,Turkish
nefret etmek,to hate,Turkish
mutlu,happy,Turkish
üzgün,sad,Turkish
kızgın,angry,Turkish
korkmak,to fear,Turkish
gülmek,to laugh,Turkish
ağlamak,to cry,Turkish
uyumak,to sleep,Turkish
rüya görmek,to dream,Turkish
uyanmak,to wake up,Turkish
baş,head,Turkish
yüz,face,Turkish
göz,eye,Turkish
burun,nose,Turkish
ağız,mouth,Turkish
kulak,ear,Turkish
saç,hair,Turkish
el,hand,Turkish
ayak,foot,Turkish
kol,arm,Turkish
bacak,leg,Turkish
omuz,shoulder,Turkish
sırt,back,Turkish
karın,stomach,Turkish
deri,skin,Turkish
kemik,bone,Turkish
kan,blood,Turkish
kalp,heart,Turkish
akıl,mind,Turkish
ruh,soul,Turkish
dünya,world,Turkish
toprak,soil,Turkish
ağaç,tree,Turkish
yaprak,leaf,Turkish
çiçek,flower,Turkish
ot,grass,Turkish
hayvan,animal,Turkish
kedi,cat,Turkish
köpek,dog,Turkish
kuş,bird,Turkish
at,horse,Turkish
inek,cow,Turkish
koyun,sheep,Turkish
keçi,goat,Turkish
fare,mouse,Turkish
karınca,ant,Turkish
arı,bee,Turkish
köy,village,Turkish
şehir,city,Turkish
ülke,country,Turkish
yağmur,rain,Turkish
güneş,sun,Turkish
ay,moon,Turkish
yıldız,star,Turkish
gökyüzü,sky,Turkish
bulut,cloud,Turkish
rüzgar,wind,Turkish
ateş,fire,Turkish
buz,ice,Turkish
taş,stone,Turkish
kum,sand,Turkish
deniz,sea,Turkish
nehir,river,Turkish
göl,lake,Turkish
dağ,mountain,Turkish
orman,forest,Turkish
çöl,desert,Turkish
ada,island,Turkish
bal,honey,Turkish
dondurma,ice cream,Turkish
çikolata,chocolate,Turkish
şekerleme,candy,Turkish
bisküvi,biscuit,Turkish
pasta,cake,Turkish
peynir,cheese,Turkish
yoğurt,yogurt,Turkish
domates,tomato,Turkish
salatalık,cucumber,Turkish
patates,potato,Turkish
soğan,onion,Turkish
sarımsak,garlic,Turkish
havuç,carrot,Turkish
mısır,corn,Turkish
biber,pepper,Turkish
patlıcan,eggplant,Turkish
kabak,zucchini,Turkish
biberiye,rosemary,Turkish
zeytin,olive,Turkish
limon,lemon,Turkish
portakal,orange,Turkish
elma,apple,Turkish
armut,pear,Turkish
şeftali,peach,Turkish
üzüm,grape,Turkish
çilek,strawberry,Turkish
kiraz,cherry,Turkish
muz,banana,Turkish
karpuz,watermelon,Turkish
kavun,melon,Turkish
nar,pomegranate,Turkish
incir,fig,Turkish
ceviz,walnut,Turkish
fındık,hazelnut,Turkish
badem,almond,Turkish
üzüm,grape,Turkish
kuruyemiş,nut,Turkish
kahvaltı,breakfast,Turkish
öğle yemeği,lunch,Turkish
akşam yemeği,dinner,Turkish
sofra,table (set for dining),Turkish
tabak,plate,Turkish
çatal,fork,Turkish
kaşık,spoon,Turkish
bıçak,knife,Turkish
bardak,glass,Turkish
fincan,cup,Turkish
şişe,bottle,Turkish
tencere,pot,Turkish
tava,pan,Turkish
çorba,soup,Turkish
pilav,rice (cooked),Turkish
makarna,pasta,Turkish
börek,pastry,Turkish
tatlı,dessert,Turkish
tuzluk,salt shaker,Turkish
karabiber,black pepper,Turkish
kekik,thyme,Turkish
nane,mint,Turkish
kimyon,cumin,Turkish
sirke,vinegar,Turkish
zeytinyağı,olive oil,Turkish
turşu,pickle,Turkish
ketçap,ketchup,Turkish
mayonez,mayonnaise,Turkish
hardal,mustard,Turkish
çatal-bıçak,cutlery,Turkish
masa örtüsü,tablecloth,Turkish
peçete,napkin,Turkish
çaydanlık,teapot,Turkish
cezve,coffee pot,Turkish
kahve makinesi,coffee machine,Turkish
buzluk,freezer,Turkish
buzdolabı,refrigerator,Turkish
fırın,oven,Turkish
mikrodalga,microwave,Turkish
bulaşık makinesi,dishwasher,Turkish
çamaşır makinesi,washing machine,Turkish
kurutucu,dryer,Turkish
ütü,iron,Turkish
süpürge,broom,Turkish
toz bezi,duster,Turkish
temizlik bezi,cleaning cloth,Turkish
deterjan,detergent,Turkish
sabun,soap,Turkish
şampuan,shampoo,Turkish
saç kremi,conditioner,Turkish
diş fırçası,toothbrush,Turkish
diş macunu,toothpaste,Turkish
tuvalet kağıdı,toilet paper,Turkish
peçete,tissue,Turkish
çöp torbası,trash bag,Turkish
yüz maskesi,face mask,Turkish
eldiven,gloves,Turkish
ayakkabı,shoes,Turkish
çorap,socks,Turkish
pantolon,trousers,Turkish
gömlek,shirt,Turkish
ceket,jacket,Turkish
mont,coat,Turkish
elbise,dress,Turkish
etek,skirt,Turkish
kravat,tie,Turkish
kemer,belt,Turkish
şapka,hat,Turkish
eldiven,gloves,Turkish
atkı,scarf,Turkish
gözlük,glasses,Turkish
saat,watch,Turkish
takı,jewelry,Turkish
küpe,earring,Turkish
yüzük,ring,Turkish
kolye,necklace,Turkish
bilezik,bracelet,Turkish
makyaj,makeup,Turkish
ruj,lipstick,Turkish
rimel,mascara,Turkish
allık,blush,Turkish
oje,nail polish,Turkish
parfüm,perfume,Turkish
tıraş bıçağı,razor,Turkish
tıraş köpüğü,shaving cream,Turkish
munhu,person,Tsonga
vukati,marriage,Tsonga
moya,wind,Tsonga
matimba,strength,Tsonga
xikwembu,god,Tsonga
misava,earth,Tsonga
n'wana,child,Tsonga
wansati,woman,Tsonga
wanuna,man,Tsonga
ndhawu,place,Tsonga
ririmi,language,Tsonga
madyambu,west,Tsonga
misava,world,Tsonga
rixaka,nation,Tsonga
nghoma,drum,Tsonga
xifundzha,area,Tsonga
ku vulavula,to speak,Tsonga
ku hlaya,to read,Tsonga
ku rhanga,to lead,Tsonga
ku vulavula,to speak,Tsonga
ku famba,to walk,Tsonga
ku cina,to dance,Tsonga
ku endla,to do,Tsonga
ku rhandza,to love,Tsonga
ku hlaya,to read,Tsonga
ku tirha,to work,Tsonga
ku hleka,to laugh,Tsonga
ku rila,to cry,Tsonga
ku rhandza,to love,Tsonga
ku rhandza,to like,Tsonga
ku tirhisa,to use,Tsonga
ku rhandza,to want,Tsonga
ku rhandza,to desire,Tsonga
ku rhandza,to need,Tsonga
ku tsaka,to be happy,Tsonga
ku tshemba,to trust,Tsonga
ku teka,to take,Tsonga
ku tshika,to leave,Tsonga
ku veka,to put,Tsonga
ku nghena,to enter,Tsonga
ku huma,to exit,Tsonga
ku sungula,to start,Tsonga
ku hela,to finish,Tsonga
ku tshama,to stay,Tsonga
ku famba,to go,Tsonga
ku vuya,to return,Tsonga
ku endla,to make,Tsonga
ku vulavula,to talk,Tsonga
ku dyondza,to learn,Tsonga
ku tirha,to work,Tsonga
ku tshemba,to believe,Tsonga
ku teka,to carry,Tsonga
ku nghena,to join,Tsonga
ku languta,to watch,Tsonga
ku vona,to see,Tsonga
ku yingisa,to listen,Tsonga
ku yingisa,to hear,Tsonga
ku twa,to feel,Tsonga
ku twisisa,to understand,Tsonga
ku hlamula,to answer,Tsonga
ku vutisa,to ask,Tsonga
ku hlamarisa,to surprise,Tsonga
ku komba,to show,Tsonga
ku hlayisa,to save,Tsonga
ku tirha,to function,Tsonga
ku rhandza,to prefer,Tsonga
ku tirhisa,to operate,Tsonga
ku twisisa,to comprehend,Tsonga
ku tirha,to serve,Tsonga
ku endla,to accomplish,Tsonga
ku tirha,to perform,Tsonga
ku famba,to proceed,Tsonga
ku endla,to complete,Tsonga
ku tshama,to reside,Tsonga
ku tshama,to live,Tsonga
ku tlanga,to play,Tsonga
ku tirha,to produce,Tsonga
ku pfuna,to help,Tsonga
ku pfuna,to assist,Tsonga
ku pfuna,to aid,Tsonga
ku pfuna,to support,Tsonga
ku pfuna,to encourage,Tsonga
ku endla,to achieve,Tsonga
ku tirhisa,to manage,Tsonga
ku tirha,to maintain,Tsonga
ku tsaka,to enjoy,Tsonga
ku tshemba,to rely,Tsonga
ku vulavula,to converse,Tsonga
ku vulavula,to chat,Tsonga
ku tirhisa,to apply,Tsonga
ku tirhisa,to employ,Tsonga
ku tirhisa,to utilize,Tsonga
ku endla,to design,Tsonga
ku pfuna,to facilitate,Tsonga
ku tirha,to implement,Tsonga
ku tirha,to execute,Tsonga
ku hlayisa,to preserve,Tsonga
ku hlayisa,to protect,Tsonga
ku hlayisa,to guard,Tsonga
ku hlayisa,to defend,Tsonga
ku hlayisa,to conserve,Tsonga
ku hlayisa,to safeguard,Tsonga
ku endla,to invent,Tsonga
ku endla,to innovate,Tsonga
ku endla,to initiate,Tsonga
ku endla,to establish,Tsonga
ku tirha,to build,Tsonga
ku famba,to travel,Tsonga
ku tlanga,to participate,Tsonga
ku endla,to manufacture,Tsonga
ku endla,to fabricate,Tsonga
ku endla,to assemble,Tsonga
ku tirha,to engage,Tsonga
ku tirha,to involve,Tsonga
ku pfuna,to promote,Tsonga
ku dyondza,to educate,Tsonga
ku dyondza,to teach,Tsonga
ku tirhisa,to distribute,Tsonga
ku tirhisa,to allocate,Tsonga
ku pfuna,to benefit,Tsonga
ku hlawula,to select,Tsonga
ku hlawula,to choose,Tsonga
ku hlawula,to pick,Tsonga
ku endla,to develop,Tsonga
ku endla,to progress,Tsonga
ku tirha,to employ,Tsonga
ku pfuna,to aid,Tsonga
ku pfuna,to support,Tsonga
ku hlayisa,to conserve,Tsonga
ku hlayisa,to protect,Tsonga
ku hlayisa,to safeguard,Tsonga
ku tirhisa,to operate,Tsonga
ku tirha,to handle,Tsonga
ku tirha,to perform,Tsonga
ku hlawula,to determine,Tsonga
ku tshemba,to rely,Tsonga
ku tshemba,to depend,Tsonga
ku endla,to organize,Tsonga
ku endla,to arrange,Tsonga
ku endla,to set up,Tsonga
ku pfuna,to assist,Tsonga
ku pfuna,to collaborate,Tsonga
ku pfuna,to cooperate,Tsonga
ku hlayisa,to preserve,Tsonga
ku hlawula,to pick,Tsonga
ku endla,to formulate,Tsonga
ku tirha,to enact,Tsonga
ku endla,to compose,Tsonga
ku tshemba,to have faith,Tsonga
ku rhandza,to adore,Tsonga
ku tshemba,to confide,Tsonga
ku endla,to shape,Tsonga
ku endla,to mold,Tsonga
ku hlawula,to identify,Tsonga
ku hlawula,to recognize,Tsonga
ku hlawula,to acknowledge,Tsonga
ku endla,to customize,Tsonga
ku tirha,to craft,Tsonga
ku endla,to refine,Tsonga
ku endla,to polish,Tsonga
ku tirha,to amend,Tsonga
ku endla,to modify,Tsonga
ku tirha,to repair,Tsonga
ku tirha,to fix,Tsonga
ku tshemba,to rely on,Tsonga
ku tshemba,to count on,Tsonga
ku tshemba,to trust in,Tsonga
ku rhandza,to be fond of,Tsonga
ku tshemba,to believe in,Tsonga
ku tirha,to put to use,Tsonga
ku tshemba,to count upon,Tsonga
ku tshemba,to have confidence,Tsonga
ku tshemba,to lean on,Tsonga
motho,person,Tswana
go bua,to speak,Tswana
lerato,love,Tswana
letsatsi,sun,Tswana
lefatshe,earth,Tswana
ngwana,child,Tswana
mosadi,woman,Tswana
monna,man,Tswana
lefelo,place,Tswana
puo,language,Tswana
borwa,south,Tswana
lefatshe,world,Tswana
setšhaba,nation,Tswana
moropa,drum,Tswana
kgaolo,region,Tswana
go bala,to read,Tswana
go eta,to travel,Tswana
go bina,to dance,Tswana
go dira,to do,Tswana
go rata,to love,Tswana
go ithuta,to learn,Tswana
go tshega,to laugh,Tswana
go lela,to cry,Tswana
go batla,to want,Tswana
go tlhoka,to need,Tswana
go nyala,to marry,Tswana
go kwala,to write,Tswana
go sebetsa,to work,Tswana
go dumela,to believe,Tswana
go tsaya,to take,Tswana
go tlogela,to leave,Tswana
go baya,to put,Tswana
go tsena,to enter,Tswana
go tswa,to exit,Tswana
go simolola,to start,Tswana
go fetsa,to finish,Tswana
go nna,to stay,Tswana
go tsamaya,to go,Tswana
go boela,to return,Tswana
go tshaba,to fear,Tswana
go iketla,to relax,Tswana
go leboga,to thank,Tswana
go kgona,to succeed,Tswana
go ralala,to cross,Tswana
go lemoga,to realize,Tswana
go ithuta,to study,Tswana
go tsamaisa,to lead,Tswana
go bula,to open,Tswana
go tswalela,to close,Tswana
go itumela,to be happy,Tswana
go tshepa,to trust,Tswana
go thaba,to be glad,Tswana
go kgona,to be able,Tswana
go tsena,to attend,Tswana
go itshwara,to behave,Tswana
go amogela,to accept,Tswana
go gana,to refuse,Tswana
go botsa,to ask,Tswana
go arabela,to answer,Tswana
go itshwenya,to worry,Tswana
go itumela,to enjoy,Tswana
go itlhokomela,to take care,Tswana
go thusa,to help,Tswana
go itshega,to laugh at oneself,Tswana
go leka,to try,Tswana
go dira,to make,Tswana
go tsamaya,to walk,Tswana
go ithuta,to learn,Tswana
go ipona,to see oneself,Tswana
go itse,to know,Tswana
go lwala,to be sick,Tswana
go ikgantsha,to be proud,Tswana
go ipotsa,to wonder,Tswana
go lebelela,to watch,Tswana
go tshela,to live,Tswana
go tlhoma,to place,Tswana
go fetsa,to end,Tswana
go bona,to see,Tswana
go utlwa,to hear,Tswana
go amega,to concern,Tswana
go lelala,to scream,Tswana
go dula,to sit,Tswana
go ema,to stand,Tswana
go ikamogela,to accept oneself,Tswana
go itshepisa,to be pure,Tswana
go itshwana,to resemble,Tswana
go ikitlaetsa,to please oneself,Tswana
go itumetsa,to be joyful,Tswana
go itumedisa,to cause joy,Tswana
go iphemela,to defend oneself,Tswana
go tlogela,to abandon,Tswana
go ithuta,to teach oneself,Tswana
go nna,to become,Tswana
go itlhabolola,to develop oneself,Tswana
go latela,to follow,Tswana
go sala,to stay behind,Tswana
go tsena,to go in,Tswana
go tswa,to come out,Tswana
go tlhokomela,to care for,Tswana
go lebola,to reveal,Tswana
go ikopa,to ask for oneself,Tswana
go tsaya,to receive,Tswana
go ntsha,to take out,Tswana
go laola,to control,Tswana
go tshepa,to believe in,Tswana
go tlhalosa,to explain,Tswana
go tshwana,to be similar,Tswana
go tlhomamisa,to confirm,Tswana
go somarela,to defend,Tswana
go leboga,to be grateful,Tswana
go rera,to preach,Tswana
go phatlalatsa,to announce,Tswana
go itsamaela,to walk around,Tswana
go iphepafatsa,to cleanse oneself,Tswana
go golela,to grow,Tswana
go tshepa,to trust in,Tswana
go tsaya karolo,to participate,Tswana
go ipopela,to create for oneself,Tswana
go dira gore,to make sure,Tswana
go tlhoka,to require,Tswana
go nna,to reside,Tswana
go tshela,to live in,Tswana
go ipotsa,to ask oneself,Tswana
go tsaya tshwetso,to decide,Tswana
go bona,to notice,Tswana
go amogela,to receive,Tswana
go tsena,to enter in,Tswana
go lebala,to forget,Tswana
go hopola,to remember,Tswana
go tsoga,to wake up,Tswana
go latlha,to abandon,Tswana
go kgopisa,to offend,Tswana
go kgopisa,to annoy,Tswana
go itshepa,to trust oneself,Tswana
go lebella,to expect,Tswana
go ipona,to appear,Tswana
go itseela,to take for oneself,Tswana
go itshola,to regret,Tswana
go direla,to serve,Tswana
go thusa,to assist,Tswana
go tlhokomela,to protect,Tswana
go tlhaloganya,to understand,Tswana
go tlhaloganya,to comprehend,Tswana
go itumedisa,to make happy,Tswana
go ipolela,to confess,Tswana
go iphetola,to change oneself,Tswana
go se tlhaloganye,to misunderstand,Tswana
go itshepa,to be confident,Tswana
go itlosa,to amuse oneself,Tswana
go lebala,to ignore,Tswana
go itshepa,to rely on oneself,Tswana
go ithuta,to educate oneself,Tswana
go itlhokomela,to take care of oneself,Tswana
go dira,to produce,Tswana
go itshega,to laugh at oneself,Tswana
go tlhobaela,to be worried,Tswana
go itshepa,to believe in oneself,Tswana
go lebala,to disregard,Tswana
go lebala,to neglect,Tswana
go iketla,to be relaxed,Tswana
go tlhaloganya,to realize,Tswana
go itshega,to mock oneself,Tswana
людина,person,Ukrainian
говорити,to speak,Ukrainian
любов,love,Ukrainian
сонце,sun,Ukrainian
земля,earth,Ukrainian
дитина,child,Ukrainian
жінка,woman,Ukrainian
чоловік,man,Ukrainian
місце,place,Ukrainian
мова,language,Ukrainian
південь,south,Ukrainian
світ,world,Ukrainian
нація,nation,Ukrainian
барабан,drum,Ukrainian
регіон,region,Ukrainian
читати,to read,Ukrainian
подорожувати,to travel,Ukrainian
танцювати,to dance,Ukrainian
робити,to do,Ukrainian
кохати,to love,Ukrainian
вчити,to learn,Ukrainian
сміятися,to laugh,Ukrainian
плакати,to cry,Ukrainian
хотіти,to want,Ukrainian
потребувати,to need,Ukrainian
одружитися,to marry,Ukrainian
писати,to write,Ukrainian
працювати,to work,Ukrainian
вірити,to believe,Ukrainian
брати,to take,Ukrainian
залишати,to leave,Ukrainian
класти,to put,Ukrainian
входити,to enter,Ukrainian
виходити,to exit,Ukrainian
починати,to start,Ukrainian
завершувати,to finish,Ukrainian
залишатися,to stay,Ukrainian
йти,to go,Ukrainian
повертатися,to return,Ukrainian
боятися,to fear,Ukrainian
відпочивати,to relax,Ukrainian
дякувати,to thank,Ukrainian
досягати,to succeed,Ukrainian
переходити,to cross,Ukrainian
усвідомлювати,to realize,Ukrainian
навчатися,to study,Ukrainian
керувати,to lead,Ukrainian
відкривати,to open,Ukrainian
закривати,to close,Ukrainian
радіти,to be happy,Ukrainian
довіряти,to trust,Ukrainian
радіти,to be glad,Ukrainian
могти,to be able,Ukrainian
відвідувати,to attend,Ukrainian
поводитися,to behave,Ukrainian
приймати,to accept,Ukrainian
відмовлятися,to refuse,Ukrainian
запитувати,to ask,Ukrainian
відповідати,to answer,Ukrainian
турбуватися,to worry,Ukrainian
насолоджуватися,to enjoy,Ukrainian
доглядати,to take care,Ukrainian
допомагати,to help,Ukrainian
сміятися над собою,to laugh at oneself,Ukrainian
пробувати,to try,Ukrainian
виготовляти,to make,Ukrainian
гуляти,to walk,Ukrainian
навчатися,to learn,Ukrainian
бачити себе,to see oneself,Ukrainian
знати,to know,Ukrainian
хворіти,to be sick,Ukrainian
пишатися,to be proud,Ukrainian
дивуватися,to wonder,Ukrainian
дивитися,to watch,Ukrainian
жити,to live,Ukrainian
ставити,to place,Ukrainian
завершувати,to end,Ukrainian
бачити,to see,Ukrainian
чути,to hear,Ukrainian
турбуватися,to concern,Ukrainian
кричати,to scream,Ukrainian
сидіти,to sit,Ukrainian
стояти,to stand,Ukrainian
приймати себе,to accept oneself,Ukrainian
бути чистим,to be pure,Ukrainian
бути схожим,to resemble,Ukrainian
догоджати собі,to please oneself,Ukrainian
радіти,to be joyful,Ukrainian
приносити радість,to cause joy,Ukrainian
захищати себе,to defend oneself,Ukrainian
покидати,to abandon,Ukrainian
навчати себе,to teach oneself,Ukrainian
ставати,to become,Ukrainian
розвивати себе,to develop oneself,Ukrainian
слідувати,to follow,Ukrainian
залишатися,to stay behind,Ukrainian
входити,to go in,Ukrainian
виходити,to come out,Ukrainian
доглядати,to care for,Ukrainian
розкривати,to reveal,Ukrainian
просити себе,to ask for oneself,Ukrainian
отримувати,to receive,Ukrainian
виймати,to take out,Ukrainian
контролювати,to control,Ukrainian
вірити в,to believe in,Ukrainian
пояснювати,to explain,Ukrainian
бути схожим,to be similar,Ukrainian
підтверджувати,to confirm,Ukrainian
захищати,to defend,Ukrainian
бути вдячним,to be grateful,Ukrainian
проповідувати,to preach,Ukrainian
оголошувати,to announce,Ukrainian
гуляти навколо,to walk around,Ukrainian
очищати себе,to cleanse oneself,Ukrainian
рости,to grow,Ukrainian
довіряти,to trust in,Ukrainian
брати участь,to participate,Ukrainian
створювати для себе,to create for oneself,Ukrainian
переконатися,to make sure,Ukrainian
вимагати,to require,Ukrainian
залишатися,to reside,Ukrainian
жити в,to live in,Ukrainian
запитувати себе,to ask oneself,Ukrainian
приймати рішення,to decide,Ukrainian
помічати,to notice,Ukrainian
отримувати,to receive,Ukrainian
входити в,to enter in,Ukrainian
забувати,to forget,Ukrainian
пам'ятати,to remember,Ukrainian
прокидатися,to wake up,Ukrainian
залишати,to abandon,Ukrainian
ображати,to offend,Ukrainian
дратувати,to annoy,Ukrainian
довіряти собі,to trust oneself,Ukrainian
очікувати,to expect,Ukrainian
з'являтися,to appear,Ukrainian
брати для себе,to take for oneself,Ukrainian
шкодувати,to regret,Ukrainian
служити,to serve,Ukrainian
допомагати,to assist,Ukrainian
захищати,to protect,Ukrainian
розуміти,to understand,Ukrainian
усвідомлювати,to comprehend,Ukrainian
приносити радість,to make happy,Ukrainian
визнавати,to confess,Ukrainian
змінювати себе,to change oneself,Ukrainian
розуміти неправильно,to misunderstand,Ukrainian
бути впевненим,to be confident,Ukrainian
веселити себе,to amuse oneself,Ukrainian
ігнорувати,to ignore,Ukrainian
довіряти собі,to rely on oneself,Ukrainian
навчати себе,to educate oneself,Ukrainian
доглядати за собою,to take care of oneself,Ukrainian
виробляти,to produce,Ukrainian
сміятися над собою,to laugh at oneself,Ukrainian
турбуватися,to be worried,Ukrainian
довіряти собі,to believe in oneself,Ukrainian
ігнорувати,to disregard,Ukrainian
нехтувати,to neglect,Ukrainian
розслаблятися,to be relaxed,Ukrainian
усвідомлювати,to realize,Ukrainian
насміхатися над собою,to mock oneself,Ukrainian
володіти,to possess,Ukrainian
захоплювати,to grab,Ukrainian
заволодіти,to seize,Ukrainian
утримувати,to hold,Ukrainian
набувати,to acquire,Ukrainian
захоплювати,to capture,Ukrainian
арештовувати,to arrest,Ukrainian
схоплювати,to grasp,Ukrainian
стверджувати,to claim,Ukrainian
отримувати,to get,Ukrainian
отримувати,to obtain,Ukrainian
купувати,to procure,Ukrainian
ловити,to catch,Ukrainian
усиновлювати,to adopt,Ukrainian
збирати,to collect,Ukrainian
збирати,to gather,Ukrainian
піднімати,to pick up,Ukrainian
накопичувати,to accumulate,Ukrainian
припускати,to assume,Ukrainian
отримувати,to receive,Ukrainian
заробляти,to earn,Ukrainian
вигравати,to win,Ukrainian
захоплювати,to capture,Ukrainian
забезпечувати,to secure,Ukrainian
отримувати,to obtain,Ukrainian
отримувати,to get hold of,Ukrainian
набувати,to acquire,Ukrainian
купувати,to procure,Ukrainian
відновлювати,to recover,Ukrainian
досягати,to achieve,Ukrainian
здобувати,to gain,Ukrainian
збирати,to collect,Ukrainian
آدمی,man,Urdu
عورت,woman,Urdu
گھر,house,Urdu
دوست,friend,Urdu
پانی,water,Urdu
کتاب,book,Urdu
شہر,city,Urdu
محبت,love,Urdu
کھانا,food,Urdu
روشنی,light,Urdu
سڑک,road,Urdu
چاند,moon,Urdu
سورج,sun,Urdu
درخت,tree,Urdu
گاڑی,car,Urdu
اسکول,school,Urdu
بچہ,child,Urdu
خوبصورتی,beauty,Urdu
دوست,companion,Urdu
محبت,affection,Urdu
زمین,earth,Urdu
ہوا,air,Urdu
رنگ,color,Urdu
گاڑی,vehicle,Urdu
زندگی,life,Urdu
علم,knowledge,Urdu
چیز,thing,Urdu
جوان,young,Urdu
بوڑھا,old,Urdu
موسم,weather,Urdu
جنگل,forest,Urdu
دریا,river,Urdu
پہاڑ,mountain,Urdu
سمندر,sea,Urdu
جزیرہ,island,Urdu
کل,yesterday,Urdu
آج,today,Urdu
کل,tomorrow,Urdu
ناشتہ,breakfast,Urdu
دوپہر,lunch,Urdu
رات,night,Urdu
خواب,dream,Urdu
آنکھ,eye,Urdu
ہاتھ,hand,Urdu
پاؤں,foot,Urdu
سر,head,Urdu
کان,ear,Urdu
زبان,tongue,Urdu
دل,heart,Urdu
چہرہ,face,Urdu
گھر,home,Urdu
دروازہ,door,Urdu
کھڑکی,window,Urdu
کرسی,chair,Urdu
میز,table,Urdu
بستر,bed,Urdu
لباس,clothes,Urdu
جوتا,shoe,Urdu
کیلا,banana,Urdu
سیب,apple,Urdu
روٹی,bread,Urdu
چائے,tea,Urdu
کافی,coffee,Urdu
دودھ,milk,Urdu
پھول,flower,Urdu
پتھر,stone,Urdu
چمچ,spoon,Urdu
کانٹا,fork,Urdu
چھری,knife,Urdu
پلیٹ,plate,Urdu
گلاس,glass,Urdu
چمچ,spoon,Urdu
برتن,utensil,Urdu
کپڑا,cloth,Urdu
کاغذ,paper,Urdu
قلم,pen,Urdu
سکول,school,Urdu
کالج,college,Urdu
یونیورسٹی,university,Urdu
علم,education,Urdu
ہسپتال,hospital,Urdu
ڈاکٹر,doctor,Urdu
دوا,medicine,Urdu
مریض,patient,Urdu
ہنسنا,to laugh,Urdu
رونا,to cry,Urdu
چلنا,to walk,Urdu
دوڑنا,to run,Urdu
بیٹھنا,to sit,Urdu
کھڑا ہونا,to stand,Urdu
سونا,to sleep,Urdu
جاگنا,to wake up,Urdu
کھیلنا,to play,Urdu
کام کرنا,to work,Urdu
پڑھنا,to read,Urdu
لکھنا,to write,Urdu
بولنا,to speak,Urdu
سننا,to listen,Urdu
دیکھنا,to see,Urdu
محسوس کرنا,to feel,Urdu
سوچنا,to think,Urdu
سمجھنا,to understand,Urdu
یاد کرنا,to remember,Urdu
بھولنا,to forget,Urdu
کہنا,to say,Urdu
پوچھنا,to ask,Urdu
جواب دینا,to answer,Urdu
جیتنا,to win,Urdu
ہارنا,to lose,Urdu
خریدنا,to buy,Urdu
بیچنا,to sell,Urdu
گانا,to sing,Urdu
ڈانس کرنا,to dance,Urdu
رسم,tradition,Urdu
مذہب,religion,Urdu
سبزی,vegetable,Urdu
گوشت,meat,Urdu
پھل,fruit,Urdu
چمچ,spoon,Urdu
پکانا,to cook,Urdu
کھانا,to eat,Urdu
پیسہ,money,Urdu
قیمت,price,Urdu
حساب,account,Urdu
بینک,bank,Urdu
قرض,loan,Urdu
خاندانی,family,Urdu
شادی,marriage,Urdu
